UPRN,Single_Line_Address,Postcode,Local_Authority_District,Longitude,Latitude,Planned,OCC Comment,Building Type,Building Use,Connectivity,Is Main?,Area (m²)
100120884862,"7 JETHRO TULL GARDENS, CROWMARSH GIFFORD, WALLINGFORD, OX10 8DS",OX10 8DS,South_Oxfordshire,-1.1151074,51.599866,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,104.922
100120884864,"9 JETHRO TULL GARDENS, CROWMARSH GIFFORD, WALLINGFORD, OX10 8DS",OX10 8DS,South_Oxfordshire,-1.1147997,51.6002591,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,96.869
10093778390,"150 THE STREET, CROWMARSH GIFFORD, WALLINGFORD, OX10 8EQ",OX10 8EQ,South_Oxfordshire,-1.1042867,51.5965313,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,85.797
10093777215,"60 THE STREET, CROWMARSH GIFFORD, WALLINGFORD, OX10 8ES",OX10 8ES,South_Oxfordshire,-1.1124777,51.5985366,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,85.797
100121302245,"JEWSON LTD, 50 THE STREET, CROWMARSH GIFFORD, WALLINGFORD, OX10 8ET",OX10 8ET,South_Oxfordshire,-1.1132401,51.5986291,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,149.448
10033009421,"20B, NEWNHAM GREEN, CROWMARSH GIFFORD, WALLINGFORD, OX10 8EW",OX10 8EW,South_Oxfordshire,-1.1122884,51.5981673,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,173.816
10033009422,"20C, NEWNHAM GREEN, CROWMARSH GIFFORD, WALLINGFORD, OX10 8EW",OX10 8EW,South_Oxfordshire,-1.1123322,51.5980814,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,106.922
10033008521,"52 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.129841,51.603303,Unconfirmed commercial plans,None,Commercial Activity: Industrial Or Manufacturing,Commercial Activity: Industrial Or Manufacturing,Standalone,false,254.934
10033008520,"54 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.129755,51.6032664,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,196.128
10033008519,"56 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.129683,51.6032569,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,95.93
10033008511,"63 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.1300794,51.6036734,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Semi-Connected,true,42.869
10033008512,"65 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.1300218,51.603664,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Semi-Connected,true,42.869
10033008513,"67 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.1299496,51.6036635,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,105.704
10033008514,"69 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.1298918,51.6036631,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,203.069
10033008515,"71 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.1298341,51.6036626,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,305.472
10033008516,"73 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.1297198,51.6035988,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,105.704
10033008517,"75 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.1296775,51.6035446,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,36.863
10033008518,"77 MILLINGTON ROAD, WALLINGFORD, OX10 8FF",OX10 8FF,South_Oxfordshire,-1.1296926,51.6035087,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,78.065
10033017946,"1 WALNUT GROVE, SHILLINGFORD HILL, WALLINGFORD, OX10 8FH",OX10 8FH,South_Oxfordshire,-1.1362485,51.6214918,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,78.065
10033017947,"2 WALNUT GROVE, SHILLINGFORD HILL, WALLINGFORD, OX10 8FH",OX10 8FH,South_Oxfordshire,-1.1360812,51.6213464,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,151.741
10033017948,"3 WALNUT GROVE, SHILLINGFORD HILL, WALLINGFORD, OX10 8FH",OX10 8FH,South_Oxfordshire,-1.1359232,51.6212083,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,442.434
10033017949,"4 WALNUT GROVE, SHILLINGFORD HILL, WALLINGFORD, OX10 8FH",OX10 8FH,South_Oxfordshire,-1.1357417,51.6210602,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,442.434
10033017950,"5 WALNUT GROVE, SHILLINGFORD HILL, WALLINGFORD, OX10 8FH",OX10 8FH,South_Oxfordshire,-1.1355961,51.6211221,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,119.122
10033017951,"6 WALNUT GROVE, SHILLINGFORD HILL, WALLINGFORD, OX10 8FH",OX10 8FH,South_Oxfordshire,-1.1354914,51.6212106,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,106.847
10033017952,"7 WALNUT GROVE, SHILLINGFORD HILL, WALLINGFORD, OX10 8FH",OX10 8FH,South_Oxfordshire,-1.1356549,51.6213433,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,196.847
10033017953,"8 WALNUT GROVE, SHILLINGFORD HILL, WALLINGFORD, OX10 8FH",OX10 8FH,South_Oxfordshire,-1.1357809,51.6214665,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,162.941
10033017955,"1 BEAUREGARD WAY, SHILLINGFORD HILL, WALLINGFORD, OX10 8FJ",OX10 8FJ,South_Oxfordshire,-1.1358201,51.6216388,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,179.721
10033017956,"2 BEAUREGARD WAY, SHILLINGFORD HILL, WALLINGFORD, OX10 8FJ",OX10 8FJ,South_Oxfordshire,-1.1356072,51.6217392,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,137.645
10093776066,"3 BEAUREGARD WAY, SHILLINGFORD HILL, WALLINGFORD, OX10 8FJ",OX10 8FJ,South_Oxfordshire,-1.1361621,51.6217888,No known plans,None,Unknown,Unknown,Multi-Connected,false,23.588
10093776067,"4 BEAUREGARD WAY, SHILLINGFORD HILL, WALLINGFORD, OX10 8FJ",OX10 8FJ,South_Oxfordshire,-1.1358566,51.6218251,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,129.323
10033018950,"1 BELLAMY WAY, CROWMARSH GIFFORD, WALLINGFORD, OX10 8FN",OX10 8FN,South_Oxfordshire,-1.1157399,51.6001714,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,197.578
10033018951,"2 BELLAMY WAY, CROWMARSH GIFFORD, WALLINGFORD, OX10 8FN",OX10 8FN,South_Oxfordshire,-1.1157399,51.6001714,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,170.722
10033018952,"3 BELLAMY WAY, CROWMARSH GIFFORD, WALLINGFORD, OX10 8FN",OX10 8FN,South_Oxfordshire,-1.1157399,51.6001714,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,78.585
10033018953,"4 BELLAMY WAY, CROWMARSH GIFFORD, WALLINGFORD, OX10 8FN",OX10 8FN,South_Oxfordshire,-1.1157399,51.6001714,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,141.874
10033018954,"5 BELLAMY WAY, CROWMARSH GIFFORD, WALLINGFORD, OX10 8FN",OX10 8FN,South_Oxfordshire,-1.1157399,51.6001714,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,179.721
10033018955,"6 BELLAMY WAY, CROWMARSH GIFFORD, WALLINGFORD, OX10 8FN",OX10 8FN,South_Oxfordshire,-1.1157399,51.6001714,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,35.253
10033013464,"THE PAVILION RECREATION GROUND, BELLAMY WAY, CROWMARSH GIFFORD, WALLINGFORD, OX10 8FN",OX10 8FN,South_Oxfordshire,-1.1152796,51.6007616,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,121.998
100120885763,"1 RETREAT GARDENS, CROWMARSH GIFFORD, WALLINGFORD, OX10 8HE",OX10 8HE,South_Oxfordshire,-1.1154553,51.5990504,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,27.522
100120885764,"2 RETREAT GARDENS, CROWMARSH GIFFORD, WALLINGFORD, OX10 8HE",OX10 8HE,South_Oxfordshire,-1.1154553,51.5990504,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,129.108
100120885765,"3 RETREAT GARDENS, CROWMARSH GIFFORD, WALLINGFORD, OX10 8HE",OX10 8HE,South_Oxfordshire,-1.1155444,51.5989252,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,99.95
100120885766,"4 RETREAT GARDENS, CROWMARSH GIFFORD, WALLINGFORD, OX10 8HE",OX10 8HE,South_Oxfordshire,-1.1155444,51.5989252,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,175.646
100120886083,"11 ST. GEORGES ROAD, WALLINGFORD, OX10 8HL",OX10 8HL,South_Oxfordshire,-1.129187,51.603523,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,180.603
200001115705,"WALLINGFORD ADULT EDUCATION CENTRE, ST. GEORGES ROAD, WALLINGFORD, OX10 8HR",OX10 8HR,South_Oxfordshire,-1.1272092,51.6050099,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,251.503
100120885817,"23 ROWLAND CLOSE, WALLINGFORD, OX10 8LA",OX10 8LA,South_Oxfordshire,-1.1299996,51.6055791,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,15.12
100120885835,"41 ROWLAND CLOSE, WALLINGFORD, OX10 8LA",OX10 8LA,South_Oxfordshire,-1.1306619,51.6056829,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,70.748
100120885837,"43 ROWLAND CLOSE, WALLINGFORD, OX10 8LA",OX10 8LA,South_Oxfordshire,-1.1307045,51.6057192,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,70.748
100121302279,"CEMETERY LODGE, SHILLINGFORD ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LG",OX10 8LG,South_Oxfordshire,-1.1229974,51.605518,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,true,68.419
100121366318,"WALLINGFORD CEMETERY, CASTLE STREET, WALLINGFORD, OX10 8LG",OX10 8LG,South_Oxfordshire,-1.1219561,51.6056002,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,End-Connected,true,154.558
100120896662,"THE BUNGALOW, RUSH MANOR, SHILLINGFORD ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LJ",OX10 8LJ,South_Oxfordshire,-1.1269174,51.620977,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,200.144
100121302303,"CROSS COUNTRY CARAVANS LTD, SHILLINGFORD ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LN",OX10 8LN,South_Oxfordshire,-1.135641,51.6219265,No known plans,None,Residential Accommodation,Unknown,Multi-Connected,true,84.635
10033011519,"SHILLINGFORD HILL CARAVAN PARK, SHILLINGFORD ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LN",OX10 8LN,South_Oxfordshire,-1.1357847,51.6218911,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,67.527
10033017907,"THE GATEHOUSE, SHILLINGFORD ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LN",OX10 8LN,South_Oxfordshire,-1.1367319,51.6221644,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,67.503
10033011032,"THE LODGE, SHILLINGFORD ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LN",OX10 8LN,South_Oxfordshire,-1.1364504,51.6217498,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,105.784
10033004110,"THE CASTLE LEISURE CENTRE, ST. GEORGES ROAD, WALLINGFORD, OX10 8LP",OX10 8LP,South_Oxfordshire,-1.1265201,51.604798,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,105.784
100121389117,"1 COPSE COTTAGES, SHILLINGFORD ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LQ",OX10 8LQ,South_Oxfordshire,-1.120416,51.6150569,No known plans,None,Residential Accommodation,Unknown,Standalone,false,39.282
10033004351,"2 COPSE COTTAGES, SHILLINGFORD ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LQ",OX10 8LQ,South_Oxfordshire,-1.1206581,51.6152386,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,81.196
10033004352,"3 COPSE COTTAGES, SHILLINGFORD ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LQ",OX10 8LQ,South_Oxfordshire,-1.120699,51.6153647,No known plans,None,Residential Accommodation,Unknown,Standalone,false,39.282
10033004335,"1 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.135905,51.6221581,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,100.44
100120884400,"10 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.134974,51.6221238,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,132.511
100120884401,"11 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1351651,51.6223136,No known plans,None,Residential Accommodation,Unknown,Standalone,false,39.282
100120884402,"12 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1348369,51.6221917,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,84.159
100120884403,"14 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1346986,51.6222605,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,130.688
100120884404,"16 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.134531,51.6223401,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,130.688
100120884405,"18 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1343835,51.6224383,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,98.408
100120884394,"2 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1358327,51.6220108,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,99.638
100120884406,"29 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1349164,51.6223606,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,47.474
100120884407,"31 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1347727,51.6224682,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,115.491
100120884395,"5 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1356655,51.6221294,No known plans,None,Residential Accommodation,Residential Accommodation,End-Connected,true,64.129
100120884396,"6 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1354833,51.6221688,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,150.826
100120884397,"7 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.13526,51.6219634,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,115.491
100120884398,"8 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1351106,51.6220541,No known plans,None,Unknown,Unknown,End-Connected,false,10.078
100120884399,"9 GREEN ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LR",OX10 8LR,South_Oxfordshire,-1.1353421,51.6222495,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,127.288
100120885767,"1 RIVER VIEW, SHILLINGFORD HILL, WALLINGFORD, OX10 8LS",OX10 8LS,South_Oxfordshire,-1.1342706,51.6225519,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,127.288
10033011556,"10 RIVER VIEW, SHILLINGFORD HILL, WALLINGFORD, OX10 8LS",OX10 8LS,South_Oxfordshire,-1.1335812,51.6225888,No known plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,true,125.13
10033011557,"11 RIVER VIEW, SHILLINGFORD HILL, WALLINGFORD, OX10 8LS",OX10 8LS,South_Oxfordshire,-1.1339219,51.6225664,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,92.214
10033011558,"12 RIVER VIEW, SHILLINGFORD HILL, WALLINGFORD, OX10 8LS",OX10 8LS,South_Oxfordshire,-1.1341951,51.6226313,No known plans,None,Residential Accommodation,Residential Accommodation,End-Connected,true,64.081
100120885768,"2 RIVER VIEW, SHILLINGFORD HILL, WALLINGFORD, OX10 8LS",OX10 8LS,South_Oxfordshire,-1.1342142,51.6223887,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,83.37
100120885769,"4 RIVER VIEW, SHILLINGFORD HILL, WALLINGFORD, OX10 8LS",OX10 8LS,South_Oxfordshire,-1.1340848,51.6223518,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,83.37
100120885770,"6 RIVER VIEW, SHILLINGFORD HILL, WALLINGFORD, OX10 8LS",OX10 8LS,South_Oxfordshire,-1.1339557,51.6223059,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,151.582
100120885771,"8 RIVER VIEW, SHILLINGFORD HILL, WALLINGFORD, OX10 8LS",OX10 8LS,South_Oxfordshire,-1.1338491,51.6222697,No known plans,None,Residential Accommodation,Unknown,Standalone,false,22.78
100121302306,"1 CAPRI SQUARE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LT",OX10 8LT,South_Oxfordshire,-1.1353563,51.6215789,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,123.891
100121302307,"2 CAPRI SQUARE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LT",OX10 8LT,South_Oxfordshire,-1.1351283,51.6214153,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,165.703
100121302308,"3 CAPRI SQUARE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LT",OX10 8LT,South_Oxfordshire,-1.1355482,51.6214589,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,false,86.86
100121302309,"4 CAPRI SQUARE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LT",OX10 8LT,South_Oxfordshire,-1.1354323,51.6213816,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,120.86
100121302310,"5 CAPRI SQUARE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LT",OX10 8LT,South_Oxfordshire,-1.1352894,51.6212996,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,147.497
10033017944,"6 CAPRI SQUARE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LT",OX10 8LT,South_Oxfordshire,-1.1356427,51.6215524,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,117.568
100120883272,"10 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1348901,51.6219519,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,98.638
100120883273,"11 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1345882,51.6217081,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,132.723
100120883274,"12 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1347519,51.6220266,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,133.103
100120883275,"14 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1346035,51.6220997,No known plans,None,Residential Accommodation,Unknown,Standalone,false,38.316
100120883276,"15 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1343107,51.6218679,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,58.447
100120883277,"16 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1344637,51.6221717,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,58.447
100120883278,"17 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1342635,51.6218588,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,214.371
100120883279,"18 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1343336,51.6222381,No known plans,None,Construction,Unknown,Semi-Connected,false,21.927
100120883280,"19 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1347308,51.621808,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,89.305
100120883281,"21 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1344535,51.6219589,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,200.525
100120883282,"23 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1339749,51.6220542,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,121.927
100120883283,"39 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1343071,51.6220567,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,112.945
100120883266,"4 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1351391,51.6216042,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,90.045
100120883284,"40 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1342361,51.6219932,No known plans,None,Residential Accommodation,Residential Accommodation,Semi-Connected,true,90.045
100120883267,"5 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1349679,51.6214951,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,211.47
100120883268,"6 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1351778,51.6218061,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,78.398
100120883269,"7 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1348221,51.6215659,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,136.735
100120883270,"8 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1350318,51.6218787,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,false,51.2
10033009984,"9 BEECH ROAD, SHILLINGFORD HILL, WALLINGFORD, OX10 8LU",OX10 8LU,South_Oxfordshire,-1.1347051,51.621637,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,116.323
100121302291,"1 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1361729,51.6219752,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,98.003
100121302335,"16 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1358129,51.6226879,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,102.763
100121302292,"2 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1361567,51.6220938,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,78.398
100121302293,"21 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1359104,51.6223951,No known plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,127.487
100121302294,"23 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1357847,51.6224835,No known plans,None,Commercial Activity: Industrial Or Manufacturing|Residential Accommodation,Commercial Activity: Industrial Or Manufacturing|Residential Accommodation,Standalone,true,327.093
10033003326,"25 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1356356,51.6225541,No known plans,None,Commercial Activity: Industrial Or Manufacturing,Commercial Activity: Industrial Or Manufacturing,Standalone,false,503.432
200001511225,"26 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1356043,51.6223532,No known plans,None,Utility Or Environmental Protection,Unknown,Standalone,true,401.876
10033012919,"28 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1353925,51.6224996,No known plans,None,Education,Education,Standalone,false,22.333
100121302326,"3 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1361594,51.6222128,No known plans,None,Defence,Unknown,Standalone,false,96.4
100121302296,"31 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1351667,51.6224798,No known plans,None,Education,Education,Standalone,false,22.333
100121302297,"36 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1350212,51.6226561,No known plans,None,Education,Education,Standalone,false,22.333
100121302298,"38 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.1346542,51.6226165,No known plans,None,Defence,Unknown,Standalone,false,96.4
100121302243,"4 THE AVENUE, SHILLINGFORD HILL, WALLINGFORD, OX10 8LW",OX10 8LW,South_Oxfordshire,-1.136044,51.6223169,No known plans,None,Defence,Unknown,Standalone,false,96.4
